titles,links,time,media
韓國瑜凱道晚會空拍 震撼韓黑,https://www.chinatimes.com/realtimenews/20200109005071-260407,2020/01/09,China Times
看好新北選情？郝審慎樂觀：韓氣勢起來了,https://www.chinatimes.com/realtimenews/20200109002199-260407,2020/01/09,China Times
張廖萬堅女兒陪同掃街 籲投票,https://www.chinatimes.com/realtimenews/20200109002762-260407,2020/01/09,China Times
黨齡15年民進黨員剪黨證 呼籲年輕人挺韓,https://www.chinatimes.com/realtimenews/20200109002642-260407,2020/01/09,China Times
韓粉狂到不行！竟半夜跑到凱道卡位煮薑母茶,https://www.chinatimes.com/realtimenews/20200109001335-260407,2020/01/09,China Times
自曝陸曾開5億邀演 余天：可能他們想統戰我,https://www.chinatimes.com/realtimenews/20200109002754-260407,2020/01/09,China Times
翻轉溪北 蔡育輝籲年輕人投票,https://www.chinatimes.com/realtimenews/20200109003123-260407,2020/01/09,China Times
今天不開店？餐廳老闆霸氣公告：凱道見,https://www.chinatimes.com/realtimenews/20200109001244-260407,2020/01/09,China Times
若郭喊票投宋？柯秒回：你是哪個地方不爽,https://www.chinatimes.com/realtimenews/20200109002163-260407,2020/01/09,China Times
柯郭配攻2024？ 柯：何必想四年後的事,https://www.chinatimes.com/realtimenews/20200109002389-260407,2020/01/09,China Times
回藍營大票倉！盧秀燕沈智慧催出勝選氣勢,https://www.chinatimes.com/realtimenews/20200109003343-260407,2020/01/09,China Times
疑抄襲商標遭爆料 吳思瑤：有問題就去提告,https://www.chinatimes.com/realtimenews/20200109002840-260407,2020/01/09,China Times
影》韓家軍出動！活動還沒開始 九點凱道就湧現滿滿人潮,https://www.chinatimes.com/realtimenews/20200109001604-260407,2020/01/09,China Times
韓粉動起來！陳揮文籲凱道要讓綠媒嚇破膽,https://www.chinatimes.com/realtimenews/20200109002122-260407,2020/01/09,China Times
最美韓家軍背影超殺！網友：票一定超高,https://www.chinatimes.com/realtimenews/20200109003043-260407,2020/01/09,China Times
選前幾天站路口有用？內行人曝秘辛,https://www.chinatimes.com/realtimenews/20200109003327-260407,2020/01/09,China Times
張嘉郡率眾靜坐雲林地檢署 要求查賄不分藍綠,https://www.chinatimes.com/realtimenews/20200109004747-260407,2020/01/09,China Times
沒等韓到場 馬、吳致詞後提前離開,https://www.chinatimes.com/realtimenews/20200109004218-260407,2020/01/09,China Times
決戰！一張圖看韓凱道造勢 流程圖曝光 ,https://www.chinatimes.com/realtimenews/20200109002262-260407,2020/01/09,China Times
韓國瑜今晚凱道造勢 群眾不斷湧入！網看畫面驚呆...,https://www.chinatimes.com/realtimenews/20200109002742-260407,2020/01/09,China Times
抓到了！黑韓粉專版主被警活逮 竟是候選人幫了大忙,https://www.chinatimes.com/realtimenews/20200109001617-260407,2020/01/09,China Times
韓國瑜凱道造勢多角度空拍曝光 網友大驚：滿了！,https://www.chinatimes.com/realtimenews/20200109003364-260407,2020/01/09,China Times
蔡英文赴竹南、頭份陪黨籍立委候選人掃街,https://www.chinatimes.com/realtimenews/20200108003758-260407,2020/01/08,China Times
175名博士團質疑蔡英文論文門 呼籲蔡出來面對,https://www.chinatimes.com/realtimenews/20200108003499-260405,2020/01/08,China Times
蔡英文論對手三招：讓自己看起來很有趣,https://www.chinatimes.com/realtimenews/20200108004693-260407,2020/01/08,China Times
蔡英文彰化大車掃 回應韓國瑜四軍說,https://www.chinatimes.com/realtimenews/20200108001971-260407,2020/01/08,China Times
蔡英文六助洪慈庸 神岡車隊掃街固基本盤,https://www.chinatimes.com/realtimenews/20200108003845-260407,2020/01/08,China Times
遭扁嗆講話沒公信力 柯：要怪就怪蔡英文,https://www.chinatimes.com/realtimenews/20200108003755-260407,2020/01/08,China Times
聽到蔡英文喊這句話！洛杉基笑了,https://www.chinatimes.com/realtimenews/20200108003314-260407,2020/01/08,China Times
大車拚！蔡英文陪黃秀芳 王惠美陪張瀚天車隊掃街掀熱潮,https://www.chinatimes.com/realtimenews/20200108003737-260407,2020/01/08,China Times
郝龍斌：集中選票支持最強候選人 拉下蕭美琴痛擊蔡英文,https://www.chinatimes.com/realtimenews/20200108004805-260407,2020/01/08,China Times
波特王教的？蔡英文車掃 拿出撩人標語比愛心,https://www.chinatimes.com/realtimenews/20200108003338-260407,2020/01/08,China Times
台中車隊掃街 蔡英文籲：國會要過半 力挺張廖萬堅,https://www.chinatimes.com/realtimenews/20200108002726-260407,2020/01/08,China Times
小英與李遠哲們那場密會,https://www.chinatimes.com/newspapers/20200108000820-260109,2020/01/08,China Times
蔡全台掃街 籲青年返鄉投票,https://www.chinatimes.com/newspapers/20200108000111-260309,2020/01/08,China Times
失聲的九二共識,https://www.chinatimes.com/newspapers/20200108000831-260109,2020/01/08,China Times
年輕人想想未來 別含淚投票,https://www.chinatimes.com/newspapers/20200108000611-260118,2020/01/08,China Times
175位博士查蔡英文「論文門」終於有驚人進展！,https://www.chinatimes.com/realtimenews/20200108003654-260407,2020/01/08,China Times
蔡喊話 讓艱困區變勝選,https://www.chinatimes.com/newspapers/20200108000609-260118,2020/01/08,China Times
知識綠也被嚇跑了,https://www.chinatimes.com/newspapers/20200108000814-260109,2020/01/08,China Times
陳佩琪嗆蔡英文把她當白痴 柯：拜託她少寫臉書,https://www.chinatimes.com/realtimenews/20200108001896-260407,2020/01/08,China Times
李佳芬：寧信韓國瑜1次 也別被蔡英文騙2次,https://www.chinatimes.com/realtimenews/20200108003483-260407,2020/01/08,China Times
民進黨的全民「英」檢,https://www.chinatimes.com/newspapers/20200108000837-260109,2020/01/08,China Times
中時社論》論文門照映的蔡英文誠信危機,https://www.chinatimes.com/opinion/20200108004501-262101,2020/01/08,China Times
醜化韓國瑜 假道學,https://www.chinatimes.com/newspapers/20200108000197-260310,2020/01/08,China Times
反擊抺紅！國民黨轟：蔡英文鄭宏輝才是親中舔共,https://www.chinatimes.com/realtimenews/20200108001666-260407,2020/01/08,China Times
誰下令箝制人民言論自由　周錫瑋要求蔡英文出面說清楚,https://www.chinatimes.com/realtimenews/20200108004671-260407,2020/01/08,China Times
蔡政府查水表箝制人民言論自由　馬英九籲全民下架蔡英文,https://www.chinatimes.com/realtimenews/20200108004608-260407,2020/01/08,China Times
行政院長蘇貞昌為賴品妤站台 籲民眾11日出來投票,https://www.chinatimes.com/realtimenews/20200108004572-260407,2020/01/08,China Times
